E:/LIS_data/2019/0921/ISS_LIS_SC_V1.0_20190921_FIN_15434.nc,4,2019-09-21 01:34:43.791749477,2019-09-21 01:35:02.186662197
E:/LIS_data/2019/0924/ISS_LIS_SC_V1.0_20190924_FIN_15484.nc,96,2019-09-24 07:16:26.253318190,2019-09-24 07:18:02.384971022
E:/LIS_data/2019/0925/ISS_LIS_SC_V1.0_20190925_FIN_15499.nc,11,2019-09-25 06:28:23.747484445,2019-09-25 06:29:16.983415842
E:/LIS_data/2019/0928/ISS_LIS_SC_V1.0_20190928_FIN_15556.nc,1,2019-09-28 22:19:46.096351027,2019-09-28 22:19:46.096351027
E:/LIS_data/2019/1002/ISS_LIS_SC_V1.0_20191002_FIN_15618.nc,30,2019-10-02 20:42:27.800682425,2019-10-02 20:44:02.118889212
E:/LIS_data/2019/1006/ISS_LIS_SC_V1.0_20191006_FIN_15679.nc,9,2019-10-06 19:04:55.861563801,2019-10-06 19:06:35.140738606
E:/LIS_data/2019/1009/ISS_LIS_SC_V1.0_20191009_FIN_15729.nc,3,2019-10-10 00:48:29.974629878,2019-10-10 00:48:38.337590694
E:/LIS_data/2019/1010/ISS_LIS_SC_V1.0_20191010_FIN_15740.nc,18,2019-10-10 17:27:42.183232784,2019-10-10 17:29:21.032704830
E:/LIS_data/2020/0128/ISS_LIS_SC_V2.1_20200128_042432_NQC.nc,1,2020-01-28 05:21:04.552464365,2020-01-28 05:21:04.552464365
E:/LIS_data/2020/0314/ISS_LIS_SC_V2.1_20200314_102727_NQC.nc,45,2020-03-14 11:24:32.411915779,2020-03-14 11:26:16.743794441
E:/LIS_data/2020/0316/ISS_LIS_SC_V2.1_20200316_024231_NQC.nc,1,2020-03-16 03:18:25.507451295,2020-03-16 03:18:25.507451295
E:/LIS_data/2020/0319/ISS_LIS_SC_V2.1_20200319_080652_NQC.nc,120,2020-03-19 09:02:38.604038715,2020-03-19 09:04:48.879292011
E:/LIS_data/2020/0403/ISS_LIS_SC_V2.1_20200403_024230_NQC.nc,88,2020-04-03 03:39:28.524326562,2020-04-03 03:41:10.272571802
E:/LIS_data/2020/0411/ISS_LIS_SC_V2.1_20200411_225239_NQC.nc,86,2020-04-11 23:48:45.435123682,2020-04-11 23:50:23.826618432
E:/LIS_data/2020/0420/ISS_LIS_SC_V2.1_20200420_190151_NQC.nc,1,2020-04-20 19:58:19.160801410,2020-04-20 19:58:19.160801410
E:/LIS_data/2020/0422/ISS_LIS_SC_V2.1_20200422_190115_NQC.nc,108,2020-04-22 19:58:45.168156147,2020-04-22 20:00:38.563328266
E:/LIS_data/2020/0508/ISS_LIS_SC_V2.1_20200508_050003_NQC.nc,1,2020-05-08 05:35:16.666462659,2020-05-08 05:35:16.666462659
E:/LIS_data/2020/0513/ISS_LIS_SC_V2.1_20200513_102320_NQC.nc,81,2020-05-13 11:19:23.887577533,2020-05-13 11:21:08.297810077
E:/LIS_data/2020/0514/ISS_LIS_SC_V2.1_20200514_032501_NQC.nc,137,2020-05-14 03:59:41.786228656,2020-05-14 04:01:39.834415912
E:/LIS_data/2020/0515/ISS_LIS_SC_V2.1_20200515_023813_NQC.nc,25,2020-05-15 03:12:38.501332283,2020-05-15 03:14:12.391621589
E:/LIS_data/2020/0522/ISS_LIS_SC_V2.1_20200522_232930_NQC.nc,66,2020-05-23 00:03:23.552402734,2020-05-23 00:05:03.499897241
E:/LIS_data/2020/0523/ISS_LIS_SC_V2.1_20200523_071354_NQC.nc,5,2020-05-23 08:12:13.984012842,2020-05-23 08:12:21.366214990
E:/LIS_data/2020/0524/ISS_LIS_SC_V2.1_20200524_062705_NQC.nc,69,2020-05-24 07:24:24.115375995,2020-05-24 07:26:10.747623920
E:/LIS_data/2020/0524/ISS_LIS_SC_V2.1_20200524_232844_NQC.nc,26,2020-05-25 00:04:41.968175053,2020-05-25 00:06:19.234456181
E:/LIS_data/2020/0605/ISS_LIS_SC_V2.1_20200605_014342_NQC.nc,156,2020-06-05 02:40:48.359974622,2020-06-05 02:42:30.471729993
E:/LIS_data/2020/0616/ISS_LIS_SC_V2.1_20200616_205958_NQC.nc,6,2020-06-16 21:57:36.185815572,2020-06-16 21:58:29.926690816
E:/LIS_data/2020/0619/ISS_LIS_SC_V2.1_20200619_122751_NQC.nc,5,2020-06-19 13:03:00.172108769,2020-06-19 13:03:27.181782841
E:/LIS_data/2020/0619/ISS_LIS_SC_V2.1_20200619_201213_NQC.nc,152,2020-06-19 21:09:44.039937138,2020-06-19 21:11:41.132130742
